Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
33992,7833,453,63,23,9999,0,1500,0,3697,7500,3,4,1478,525,2000,1,0,72,72,41,0,0,0,0,0,1390,1584,9551,1477,642,21,50,36,50,47,21,11,15,21,85,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,96
34992,7833,453,63,23,9999,0,1500,0,3697,7500,3,4,1478,525,2000,1,0,72,72,39,0,0,0,0,0,1390,1584,7919,1137,377,18,58,57,58,55,14,5,18,23,74,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,96
35992,7833,453,63,23,9999,0,1500,0,3697,7500,3,3,1478,490,2000,1,0,72,72,38,0,0,0,0,0,1390,1584,8135,977,0,19,43,57,39,50,19,19,10,25,68,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
36992,7833,453,63,23,9999,0,1500,0,3697,7486,3,4,1478,525,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,7397,1450,628,22,40,53,59,48,5,14,22,30,69,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,96
37993,7833,453,63,23,9999,0,1500,0,3697,7294,3,4,1478,525,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,8642,1463,648,14,42,56,40,40,10,14,5,21,79,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,96
38993,7833,453,63,23,9999,0,1500,0,3697,7500,3,3,1478,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,10954,1020,0,23,44,50,35,38,14,0,23,25,87,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
40004,7826,453,63,23,9999,0,1500,0,3697,7500,3,3,1478,490,2000,1,0,72,72,38,0,0,1,0,0,1390,1584,10684,1007,0,22,58,54,54,52,10,22,14,25,85,0,0,12553,576,0,390,48,439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
40993,7826,453,63,23,9999,0,1500,0,3697,7423,3,3,1478,490,2000,1,0,72,72,41,0,0,0,0,0,1390,1584,9545,985,0,19,36,47,51,31,19,10,14,25,78,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
41992,7826,453,63,23,9999,0,1500,0,3697,7430,3,3,1478,490,2000,1,0,72,72,39,0,0,0,0,0,1390,1584,10396,976,0,14,38,56,33,36,14,14,14,21,83,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
42993,7826,453,63,23,9999,0,1500,0,3706,7467,3,3,1478,490,2000,1,0,72,72,38,0,0,0,0,0,1390,1584,10057,1004,0,14,45,54,42,40,10,14,14,25,80,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
43993,7826,453,63,23,9999,0,1500,0,3706,7489,3,4,1478,525,2000,1,0,72,72,38,0,0,0,0,0,1390,1584,8791,1492,659,22,50,61,42,45,22,18,19,23,78,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,659,96
44993,7826,453,63,23,9999,0,1500,0,3706,7500,3,4,1382,525,1555,1,0,72,72,38,0,0,0,0,0,1390,1584,8616,1457,640,22,42,47,38,40,14,22,5,28,80,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,96
45993,7826,453,63,23,9999,0,1500,0,3706,7500,3,4,1382,525,1555,1,0,72,72,38,0,0,0,0,0,1390,1584,10497,1183,724,19,52,54,40,36,5,19,14,21,88,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,96
46993,7826,453,63,23,9999,0,1500,0,3706,7500,3,4,1382,525,1555,1,0,72,72,38,0,0,0,0,0,1390,1584,10246,1483,703,27,59,59,54,45,14,19,27,28,91,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,96
47993,7826,453,63,23,9999,0,1500,0,3706,7215,3,4,1382,525,1555,1,0,72,72,39,0,0,0,0,0,1390,1584,6405,1464,627,26,45,50,48,53,26,10,10,33,63,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,96
48993,7826,453,63,23,9999,0,1500,0,3702,7500,3,4,1382,525,1555,1,0,72,72,35,0,0,0,0,0,1390,1584,8627,1440,620,19,47,62,47,43,19,9,19,28,79,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,96
49993,7826,453,63,23,9999,0,1500,0,3702,7337,3,3,1382,490,1555,1,0,72,72,38,0,0,0,0,0,1390,1584,9702,993,0,14,38,60,40,34,14,10,14,31,76,0,0,12553,576,0,390,48,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
