Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
33983,7788,517,52,25,9999,0,1500,0,3632,7500,3,3,1478,525,2000,1,0,37,72,52,0,0,62,0,0,1390,1584,65535,947,0,17,47,39,38,38,17,9,0,25,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
34983,7788,517,52,25,9999,0,1500,0,3632,7158,3,3,1478,490,2000,1,0,14,72,61,0,0,72,0,0,1390,1584,65535,911,0,4,39,45,27,41,0,0,4,27,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
35983,7788,517,52,25,9999,0,1500,0,3632,7093,3,3,1478,490,2000,1,0,10,72,90,0,0,72,0,0,1390,1584,65535,980,0,9,52,51,26,22,0,9,0,23,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
36983,7788,517,52,25,9999,0,1500,0,3632,7144,3,3,1478,490,2000,1,0,10,72,32,0,0,72,0,0,1390,1584,3922,995,0,5,44,38,35,31,5,5,4,10,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
37984,7788,517,52,25,9999,0,1500,0,3636,7253,3,3,1478,490,2000,1,0,10,72,23,0,0,72,0,0,1390,1584,628,972,0,13,39,38,38,22,13,4,5,19,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
38983,7788,517,52,25,9999,0,1500,0,3636,7119,3,3,1478,490,2000,1,0,10,72,23,0,0,72,0,0,1390,1584,3266,949,0,9,54,39,39,48,4,9,0,29,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
39998,7782,521,52,25,9999,0,1500,0,3636,7101,3,3,1478,490,2000,1,0,10,72,13,0,0,72,0,0,1390,1584,92,955,0,9,53,50,43,48,5,9,0,15,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
40983,7782,521,52,25,9999,0,1500,0,3636,7297,3,3,1478,490,2000,1,0,11,72,23,0,0,72,0,0,1390,1584,3557,994,0,14,48,40,33,38,5,5,14,19,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
41984,7782,521,52,25,9999,0,1500,0,3636,7126,3,3,1478,490,2000,1,0,10,72,24,0,0,72,0,0,1390,1584,3516,968,0,13,51,42,38,45,0,13,0,22,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
42983,7782,521,52,25,9999,0,1500,0,3636,7326,3,4,1478,525,2000,1,0,11,72,13,0,0,72,0,0,1390,1584,2843,1344,669,9,44,65,52,47,0,9,9,23,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,96
43983,7782,521,52,25,9999,0,1500,0,3636,7108,3,3,1478,525,2000,1,0,10,72,13,0,0,72,0,0,1390,1584,2168,959,0,21,38,45,33,54,21,5,13,19,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
44984,7782,521,52,25,9999,0,1500,0,3636,7148,3,4,1478,490,2000,1,0,11,72,13,0,0,72,0,0,1390,1584,45552,1096,650,9,52,61,42,54,9,4,5,19,99,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,96
45984,7782,521,51,25,9999,0,1500,0,3639,7125,3,3,1382,490,1555,1,0,11,72,12,0,0,72,0,0,1390,1584,65535,940,0,9,31,50,27,31,9,9,9,19,60,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
46984,7782,521,51,25,9999,0,1500,0,3639,6517,3,3,1382,490,1555,1,0,62,72,59,0,59,27,0,0,1390,1584,10357,937,0,19,56,47,45,43,19,10,19,27,81,0,0,12627,644,0,458,48,507,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
47984,7782,521,51,25,9999,0,1500,0,3630,7500,3,3,1382,490,1555,1,0,71,72,52,0,60,0,0,0,1390,1584,13525,982,0,19,39,42,52,62,19,14,19,26,96,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
48984,7782,521,51,25,9999,0,1500,0,3630,7500,3,3,1382,490,1555,1,0,71,72,51,0,60,0,0,0,1390,1584,13525,982,0,19,39,42,52,62,19,14,19,26,96,0,0,12627,644,0,458,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
