Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
40005,7885,376,58,24,9999,0,1500,0,3671,7312,3,3,1478,490,2000,1,0,72,72,39,0,9,5,0,0,1390,1584,8406,1155,0,31,39,47,40,52,14,31,11,11,71,0,0,12642,499,0,314,48,363,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
40994,7885,376,58,24,9999,0,1500,0,3667,7359,3,3,1478,490,2000,1,0,73,72,40,0,1,2,0,0,1390,1584,8704,1000,0,17,50,48,54,50,14,17,15,23,72,0,0,12642,499,0,314,48,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
41994,7885,376,58,24,9999,0,1500,0,3667,7080,3,3,1478,490,2000,1,0,71,72,39,0,0,2,0,0,1390,1584,8701,987,0,19,35,42,33,40,19,10,14,19,70,0,0,12642,499,0,314,48,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
42994,7885,376,58,24,9999,0,1500,0,3667,7223,3,3,1478,490,2000,1,0,72,72,36,0,1,0,0,0,1390,1584,8497,991,0,19,31,47,31,33,14,19,19,15,69,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
43994,7885,376,58,24,9999,0,1500,0,3667,7143,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,8830,997,0,22,30,31,35,43,14,22,10,25,72,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
44994,7885,376,58,24,9999,0,1500,0,3667,7242,3,3,1382,490,1555,1,0,72,72,37,0,0,0,0,0,1390,1584,8522,1023,0,19,37,45,38,45,10,10,19,21,73,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
45994,7885,376,58,24,9999,0,1500,0,3667,7466,3,3,1382,490,1555,1,0,72,72,37,0,0,0,0,0,1390,1584,9133,1059,0,23,52,52,52,59,18,10,23,25,74,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
46994,7885,376,58,24,9999,0,1500,0,3667,7187,3,3,1382,490,1555,1,0,72,72,36,0,0,0,0,0,1390,1584,8607,1021,0,22,41,47,31,43,22,14,14,31,69,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
47995,7885,376,58,24,9999,0,1500,0,3669,7500,3,3,1382,490,1555,1,0,72,72,36,0,0,0,0,0,1390,1584,8854,1552,685,27,55,50,43,48,18,10,27,36,81,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,96
48995,7885,376,57,24,9999,0,1500,0,3664,7137,3,3,1382,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,7022,1522,646,14,45,50,43,39,10,14,14,34,70,0,0,12642,499,0,314,48,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,96
